Sample	posterior	likelihood	prior	Tree.t:Ecoli_rplA.CFheight	Tree.t:Ecoli_rplA.CFlength	Tree.t:Ecoli_rplA.nConv	Tree.t:Ecoli_rplA.nUselessConvs	Tree.t:Ecoli_rplA.meanEdgeLength	Tree.t:Ecoli_rplA.meanDepartureHeight	Tree.t:Ecoli_rplA.locus.Ecoli_rplA.meanTractLength	Tree.t:Ecoli_rplA.locus.Ecoli_rplA.meanRegionLength	Tree.t:Ecoli_rplA.locus.Ecoli_rplA.meanStartSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplA.meanEndSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplA.randomStartSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplA.randomEndSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplB.meanTractLength	Tree.t:Ecoli_rplA.locus.Ecoli_rplB.meanRegionLength	Tree.t:Ecoli_rplA.locus.Ecoli_rplB.meanStartSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplB.meanEndSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplB.randomStartSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplB.randomEndSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplC.meanTractLength	Tree.t:Ecoli_rplA.locus.Ecoli_rplC.meanRegionLength	Tree.t:Ecoli_rplA.locus.Ecoli_rplC.meanStartSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplC.meanEndSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplC.randomStartSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplC.randomEndSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplD.meanTractLength	Tree.t:Ecoli_rplA.locus.Ecoli_rplD.meanRegionLength	Tree.t:Ecoli_rplA.locus.Ecoli_rplD.meanStartSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplD.meanEndSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplD.randomStartSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplD.randomEndSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplE.meanTractLength	Tree.t:Ecoli_rplA.locus.Ecoli_rplE.meanRegionLength	Tree.t:Ecoli_rplA.locus.Ecoli_rplE.meanStartSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplE.meanEndSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplE.randomStartSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplE.randomEndSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplF.meanTractLength	Tree.t:Ecoli_rplA.locus.Ecoli_rplF.meanRegionLength	Tree.t:Ecoli_rplA.locus.Ecoli_rplF.meanStartSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplF.meanEndSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplF.randomStartSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplF.randomEndSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplO.meanTractLength	Tree.t:Ecoli_rplA.locus.Ecoli_rplO.meanRegionLength	Tree.t:Ecoli_rplA.locus.Ecoli_rplO.meanStartSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplO.meanEndSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplO.randomStartSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplO.randomEndSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplP.meanTractLength	Tree.t:Ecoli_rplA.locus.Ecoli_rplP.meanRegionLength	Tree.t:Ecoli_rplA.locus.Ecoli_rplP.meanStartSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplP.meanEndSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplP.randomStartSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplP.randomEndSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplQ.meanTractLength	Tree.t:Ecoli_rplA.locus.Ecoli_rplQ.meanRegionLength	Tree.t:Ecoli_rplA.locus.Ecoli_rplQ.meanStartSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplQ.meanEndSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplQ.randomStartSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplQ.randomEndSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplR.meanTractLength	Tree.t:Ecoli_rplA.locus.Ecoli_rplR.meanRegionLength	Tree.t:Ecoli_rplA.locus.Ecoli_rplR.meanStartSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplR.meanEndSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplR.randomStartSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplR.randomEndSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplS.meanTractLength	Tree.t:Ecoli_rplA.locus.Ecoli_rplS.meanRegionLength	Tree.t:Ecoli_rplA.locus.Ecoli_rplS.meanStartSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplS.meanEndSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplS.randomStartSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplS.randomEndSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplT.meanTractLength	Tree.t:Ecoli_rplA.locus.Ecoli_rplT.meanRegionLength	Tree.t:Ecoli_rplA.locus.Ecoli_rplT.meanStartSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplT.meanEndSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplT.randomStartSite	Tree.t:Ecoli_rplA.locus.Ecoli_rplT.randomEndSite	popSize.t:Ecoli_rplA	kappa.s:Ecoli_rplA	freqParameter.s:Ecoli_rplA1	freqParameter.s:Ecoli_rplA2	freqParameter.s:Ecoli_rplA3	freqParameter.s:Ecoli_rplA4
851000	-8459.556120377121	-8654.106389358589	194.5502689814682	9.240680425941818E-4	0.0034390536577055325	9	0	5.754177648466638E-4	4.31427766197902E-4	680.3333333333334	352.5	0.0	679.3333333333334	0.0	630.0	618.0	618.0	204.0	821.0	204.0	821.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	435.0	435.0	0.0	434.0	0.0	434.0	405.0	405.0	6.0	410.0	6.0	410.0	384.0	384.0	0.0	383.0	0.0	383.0	NaN	NaN	NaN	NaN	NaN	NaN	59.0	59.0	0.0	58.0	0.0	58.0	NaN	NaN	NaN	NaN	NaN	NaN	9.469326427667021E-4	3.5732077627925127	0.2486470463180449	0.2433804610861049	0.27602785378629796	0.23194463880955266
852000	-8478.872594730978	-8656.424399941885	177.55180521090654	0.001262714334034596	0.004294948131760748	6	0	7.06949687208992E-4	4.7063961734385417E-4	705.0	705.0	0.0	704.0	0.0	704.0	NaN	NaN	NaN	NaN	NaN	NaN	350.0	350.0	0.0	349.0	0.0	349.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	435.0	435.0	0.0	434.0	0.0	434.0	411.0	411.0	0.0	410.0	0.0	410.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	348.0	348.0	0.0	347.0	0.0	347.0	NaN	NaN	NaN	NaN	NaN	NaN	7.471633901356572E-4	3.5732077627925127	0.2486470463180449	0.2433804610861049	0.27602785378629796	0.23194463880955266
853000	-8486.695397081876	-8652.003759048786	165.30836196690998	6.322220015299099E-4	0.0023509057459718827	5	0	6.175938342108823E-4	2.569835967805097E-4	570.5	352.5	134.5	704.0	269.0	704.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	467.0	467.0	139.0	605.0	139.0	605.0	NaN	NaN	NaN	NaN	NaN	NaN	416.0	416.0	45.0	460.0	45.0	460.0	435.0	435.0	0.0	434.0	0.0	434.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.04819081659003E-4	3.5732077627925127	0.2486470463180449	0.2433804610861049	0.27602785378629796	0.23194463880955266
854000	-8473.20137189314	-8654.309178290503	181.1078063973642	0.0010067402611952379	0.003479754303097324	7	0	3.4682478722835187E-4	2.3969592706476968E-4	479.0	352.5	0.0	478.0	0.0	704.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	286.5	189.0	248.0	533.5	496.0	501.0	540.0	540.0	0.0	539.0	0.0	539.0	NaN	NaN	NaN	NaN	NaN	NaN	435.0	435.0	0.0	434.0	0.0	434.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.580454798204115E-4	9.18371060971981	0.2486470463180449	0.2443604564712786	0.2750478584011242	0.23194463880955266
855000	-8513.980905222377	-8658.506070331096	144.52516510871746	8.942090497249272E-4	0.0035324438360175635	4	0	7.62799447013153E-4	3.509687417879506E-4	705.0	705.0	0.0	704.0	0.0	704.0	176.0	176.0	86.0	261.0	86.0	261.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	290.0	290.0	146.0	435.0	146.0	435.0	435.0	435.0	0.0	434.0	0.0	434.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.103009162996354E-4	9.18371060971981	0.2486470463180449	0.2443604564712786	0.2757498023832012	0.2312426948274757
856000	-8462.335059995632	-8658.148183699497	195.81312370386553	0.0011758802244506157	0.0036601362601080627	7	0	6.155208936148079E-5	2.5249134144447104E-4	705.0	705.0	0.0	704.0	0.0	704.0	130.0	130.0	0.0	129.0	0.0	129.0	NaN	NaN	NaN	NaN	NaN	NaN	330.0	202.0	0.0	329.0	0.0	605.0	41.0	41.0	499.0	539.0	499.0	539.0	NaN	NaN	NaN	NaN	NaN	NaN	435.0	435.0	0.0	434.0	0.0	434.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.4718634439482927E-4	9.18371060971981	0.2486470463180449	0.2443604564712786	0.2757498023832012	0.2312426948274757
857000	-8475.877550162624	-8654.801473932483	178.92392376985904	0.001375794831304234	0.004349810961836118	7	0	5.335198957581029E-5	5.093416121912142E-4	705.0	705.0	0.0	704.0	0.0	704.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	501.0	501.0	22.0	522.0	22.0	522.0	NaN	NaN	NaN	NaN	NaN	NaN	534.0	534.0	0.0	533.0	0.0	533.0	374.5	145.0	14.5	388.0	0.0	342.0	NaN	NaN	NaN	NaN	NaN	NaN	384.0	384.0	0.0	383.0	0.0	383.0	291.0	291.0	63.0	353.0	63.0	353.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.5136358216900944E-4	9.18371060971981	0.2486470463180449	0.2443604564712786	0.2757498023832012	0.2312426948274757
858000	-8465.496401261478	-8651.608774133527	186.1123728720477	0.0014090498487402707	0.0039988459554222795	10	0	2.5912217125361294E-4	3.9816746703102903E-4	705.0	705.0	0.0	704.0	0.0	704.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	141.0	141.0	223.5	363.5	447.0	122.0	154.0	131.5	386.0	539.0	277.0	539.0	294.0	294.0	0.0	293.0	0.0	293.0	312.0	312.0	29.0	340.0	29.0	340.0	158.0	158.0	0.0	157.0	0.0	157.0	205.0	192.0	179.0	383.0	358.0	383.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.658086232204197E-4	9.18371060971981	0.2486470463180449	0.2443604564712786	0.2757498023832012	0.2312426948274757
859000	-8486.1095475767	-8657.153154330985	171.04360675428438	0.0016226167158508865	0.004825120352548518	6	0	1.7090938201315097E-4	3.574908666073415E-4	705.0	705.0	0.0	704.0	0.0	704.0	243.0	243.0	579.0	821.0	579.0	821.0	90.0	90.0	0.0	89.0	0.0	89.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	534.0	534.0	0.0	533.0	0.0	533.0	311.0	311.0	31.0	341.0	31.0	341.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	348.0	348.0	0.0	347.0	0.0	347.0	NaN	NaN	NaN	NaN	NaN	NaN	4.3938312317525727E-4	9.18371060971981	0.2486470463180449	0.2443604564712786	0.2757498023832012	0.2312426948274757
860000	-8477.145023102346	-8654.858821497037	177.71379839468958	0.00101090266802833	0.0028789820946654265	6	0	1.0773217983950957E-4	1.3789091245848347E-4	653.0	352.5	0.0	652.0	0.0	704.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	312.0	312.0	31.0	342.0	31.0	342.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	227.66666666666666	119.0	101.66666666666667	328.3333333333333	0.0	356.0	3.8926155854418715E-4	9.18371060971981	0.24683545670704188	0.2443604564712786	0.2775613919942042	0.2312426948274757
861000	-8470.647921469375	-8659.316948645075	188.66902717569891	5.916613062454482E-4	0.0020053259490072986	5	0	8.857688247626798E-5	1.73217795245822E-4	705.0	705.0	0.0	704.0	0.0	704.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	540.0	540.0	0.0	539.0	0.0	539.0	NaN	NaN	NaN	NaN	NaN	NaN	312.0	312.0	29.0	340.0	29.0	340.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	354.0	354.0	0.0	353.0	0.0	353.0	NaN	NaN	NaN	NaN	NaN	NaN	357.0	357.0	0.0	356.0	0.0	356.0	4.6286473227065E-4	16.60172162496391	0.24683545670704188	0.2443604564712786	0.2775613919942042	0.2312426948274757
862000	-8468.398204316367	-8654.507970155068	186.10976583870104	0.0011064282244415606	0.0031514280254644326	6	0	8.200192758092683E-5	5.306124593043648E-4	705.0	705.0	0.0	704.0	0.0	704.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	286.0	286.0	320.0	605.0	320.0	605.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	310.0	310.0	29.0	338.0	29.0	338.0	357.0	205.5	54.0	410.0	108.0	410.0	384.0	384.0	0.0	383.0	0.0	383.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.7615836718411746E-4	16.60172162496391	0.24683545670704188	0.2443604564712786	0.2775613919942042	0.2312426948274757
863000	-8444.04432520291	-8654.772306220906	210.72798101799467	0.0011796255767164694	0.003554960674112377	11	1	1.76729881254352E-4	4.966619623905416E-4	467.25	352.5	211.75	678.0	510.0	704.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	425.0	303.0	0.0	424.0	0.0	605.0	31.0	31.0	0.0	30.0	0.0	30.0	NaN	NaN	NaN	NaN	NaN	NaN	374.0	145.0	14.0	387.0	28.0	340.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	354.0	354.0	0.0	353.0	0.0	353.0	NaN	NaN	NaN	NaN	NaN	NaN	357.0	357.0	0.0	356.0	0.0	356.0	4.994011740075656E-4	9.520501956616728	0.24683545670704188	0.2443604564712786	0.2775613919942042	0.2312426948274757
864000	-8432.884053760929	-8653.002084260972	220.11803050004306	0.0018795714349890934	0.004743891146938648	11	0	9.977984132329867E-5	8.604551155786612E-4	358.5	352.5	346.5	704.0	0.0	704.0	822.0	822.0	0.0	821.0	0.0	821.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	534.0	534.0	0.0	533.0	0.0	533.0	313.0	313.0	29.0	341.0	29.0	341.0	124.0	124.0	0.0	123.0	0.0	123.0	384.0	384.0	0.0	383.0	0.0	383.0	197.5	122.5	0.0	196.5	0.0	149.0	101.0	101.0	0.0	100.0	0.0	100.0	NaN	NaN	NaN	NaN	NaN	NaN	3.403695863101285E-4	9.520501956616728	0.24683545670704188	0.2443604564712786	0.2775613919942042	0.2312426948274757
865000	-8491.718211279254	-8652.640168034543	160.9219567552878	0.0014993408583063546	0.004085942676515541	10	0	2.158471376777973E-4	4.4112138485600405E-4	391.5	235.0	56.0	446.5	0.0	704.0	652.5	389.0	0.0	651.5	0.0	777.0	235.0	235.0	395.0	629.0	395.0	629.0	NaN	NaN	NaN	NaN	NaN	NaN	214.0	214.0	0.0	213.0	0.0	213.0	185.0	185.0	0.0	184.0	0.0	184.0	312.0	312.0	31.0	342.0	31.0	342.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.0	22.0	41.0	62.0	41.0	62.0	NaN	NaN	NaN	NaN	NaN	NaN	5.0	5.0	251.0	255.0	251.0	255.0	3.105854299560525E-4	5.091243153342954	0.24683545670704188	0.2443604564712786	0.2775613919942042	0.2312426948274757
866000	-8381.62832196696	-8651.42526522508	269.7969432581185	0.0019022825177335925	0.005117034825648644	19	2	1.3885176865085824E-4	5.816930247546763E-4	705.0	705.0	0.0	704.0	0.0	704.0	221.5	221.5	390.0	610.5	127.0	821.0	304.0	304.0	0.0	303.0	0.0	303.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	175.0	175.0	229.0	403.0	229.0	403.0	308.0	308.0	38.0	345.0	38.0	345.0	207.0	205.5	0.0	206.0	0.0	2.0	313.0	192.0	71.0	383.0	142.0	383.0	354.0	354.0	0.0	353.0	0.0	353.0	348.0	348.0	0.0	347.0	0.0	347.0	273.3333333333333	178.5	83.66666666666667	356.0	251.0	356.0	4.841643168714932E-4	6.105219343785688	0.24683545670704188	0.2443604564712786	0.2775613919942042	0.2312426948274757
867000	-8437.5331649211	-8655.411249911116	217.87808499001596	0.0018700640560383708	0.005317000905996315	17	0	3.715128455544091E-4	8.861625234692642E-4	705.0	705.0	0.0	704.0	0.0	704.0	108.0	108.0	0.0	107.0	0.0	107.0	623.0	623.0	7.0	629.0	7.0	629.0	588.5	303.0	17.5	605.0	35.0	605.0	NaN	NaN	NaN	NaN	NaN	NaN	343.3333333333333	133.5	28.0	370.3333333333333	0.0	65.0	208.5	132.33333333333334	182.0	389.5	326.0	345.0	411.0	411.0	0.0	410.0	0.0	410.0	181.33333333333334	76.8	29.0	209.33333333333334	6.0	105.0	354.0	354.0	0.0	353.0	0.0	353.0	313.5	174.0	0.0	312.5	0.0	347.0	NaN	NaN	NaN	NaN	NaN	NaN	5.282732681674286E-4	6.105219343785688	0.24683545670704188	0.2443604564712786	0.2775613919942042	0.2312426948274757
868000	-8457.297468192633	-8658.886787435742	201.5893192431079	9.045114203576969E-4	0.0032764893564159086	10	0	3.519829009326114E-4	3.5863888612349933E-4	654.5	352.5	0.0	653.5	0.0	603.0	806.0	806.0	16.0	821.0	16.0	821.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	509.0	270.0	0.0	508.0	0.0	539.0	534.0	534.0	0.0	533.0	0.0	533.0	308.0	308.0	39.0	346.0	39.0	346.0	294.0	294.0	0.0	293.0	0.0	293.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	348.0	348.0	0.0	347.0	0.0	347.0	NaN	NaN	NaN	NaN	NaN	NaN	5.282732681674286E-4	3.0117893114398115	0.25347534844980857	0.23772056472851194	0.2775613919942042	0.2312426948274757
869000	-8462.030371233155	-8659.753422155109	197.72305092195407	7.583581597124E-4	0.002808968787957597	10	0	3.7269533040768204E-4	1.9885138223875977E-4	671.6666666666666	352.5	33.333333333333336	704.0	0.0	704.0	488.0	488.0	334.0	821.0	334.0	821.0	207.0	207.0	0.0	206.0	0.0	206.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.0	30.0	43.0	72.0	43.0	72.0	98.0	98.0	313.0	410.0	313.0	410.0	384.0	384.0	0.0	383.0	0.0	383.0	354.0	354.0	0.0	353.0	0.0	353.0	45.0	45.0	0.0	44.0	0.0	44.0	NaN	NaN	NaN	NaN	NaN	NaN	5.4595885416854E-4	3.0117893114398115	0.25347534844980857	0.23772056472851194	0.2775613919942042	0.2312426948274757
870000	-8427.837818292777	-8650.30346054424	222.46564225146295	5.446398096805939E-4	0.0022847918318668553	9	0	4.087419313012082E-4	2.0875237274728945E-4	705.0	705.0	0.0	704.0	0.0	704.0	457.0	411.0	365.0	821.0	730.0	821.0	NaN	NaN	NaN	NaN	NaN	NaN	606.0	606.0	0.0	605.0	0.0	605.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	435.0	435.0	0.0	434.0	0.0	434.0	NaN	NaN	NaN	NaN	NaN	NaN	384.0	384.0	0.0	383.0	0.0	383.0	49.0	49.0	305.0	353.0	305.0	353.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.3685687759710964E-4	3.0117893114398115	0.25347534844980857	0.23871701175482174	0.2775613919942042	0.2302462478011659
871000	-8461.865536036537	-8650.51974628355	188.65421024701257	4.906326427124245E-4	0.0016947102145132996	5	0	5.01401140918199E-4	1.5221770249328648E-4	664.0	352.5	41.0	704.0	0.0	704.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	534.0	534.0	0.0	533.0	0.0	533.0	435.0	435.0	0.0	434.0	0.0	434.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.0	3.0	0.0	2.0	0.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	2.3992081382753365E-4	3.0117893114398115	0.25347534844980857	0.23871701175482174	0.2775613919942042	0.2302462478011659
872000	-8431.369185857151	-8653.86189561143	222.49270975427905	9.249933194179563E-4	0.002823489457805838	12	0	2.2394906360848882E-4	1.5598078929826047E-4	705.0	705.0	0.0	704.0	0.0	704.0	148.0	148.0	0.0	147.0	0.0	147.0	630.0	630.0	0.0	629.0	0.0	629.0	400.0	303.0	0.0	399.0	0.0	193.0	229.0	229.0	118.5	346.5	0.0	539.0	377.5	178.0	30.5	407.0	0.0	533.0	435.0	435.0	0.0	434.0	0.0	434.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.0	80.0	268.0	347.0	268.0	347.0	NaN	NaN	NaN	NaN	NaN	NaN	4.4861205929719067E-4	3.0117893114398115	0.2518796980756908	0.24031266212893948	0.2775613919942042	0.2302462478011659
873000	-8465.461616044953	-8653.160727299353	187.6991112544007	0.0010864904340448197	0.003110428270854535	7	0	2.861011735968594E-4	2.646360493487755E-4	705.0	705.0	0.0	704.0	0.0	704.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	156.5	75.66666666666667	379.5	535.0	446.0	539.0	82.0	82.0	452.0	533.0	452.0	533.0	435.0	435.0	0.0	434.0	0.0	434.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	348.0	348.0	0.0	347.0	0.0	347.0	357.0	357.0	0.0	356.0	0.0	356.0	3.97606240960036E-4	3.0117893114398115	0.2518796980756908	0.24031266212893948	0.2775613919942042	0.2302462478011659
874000	-8454.606972172985	-8652.410821017223	197.80384884423714	0.0010465224949820398	0.0028931367623620304	7	0	1.4648319327671499E-4	2.628879264648343E-4	705.0	705.0	0.0	704.0	0.0	704.0	151.0	151.0	0.0	150.0	0.0	150.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	126.0	126.0	414.0	539.0	414.0	539.0	NaN	NaN	NaN	NaN	NaN	NaN	435.0	435.0	0.0	434.0	0.0	434.0	335.0	335.0	76.0	410.0	76.0	410.0	NaN	NaN	NaN	NaN	NaN	NaN	90.0	90.0	0.0	89.0	0.0	89.0	348.0	348.0	0.0	347.0	0.0	347.0	NaN	NaN	NaN	NaN	NaN	NaN	3.2652804091306165E-4	3.0117893114398115	0.2518796980756908	0.24061911701731792	0.2775613919942042	0.22993979291278746
875000	-8458.066739417387	-8652.057438003063	193.99069858567594	0.0010133390930342201	0.002903556099370279	9	0	4.1532000199172227E-4	4.109837322152774E-4	422.0	235.0	283.0	704.0	485.0	704.0	679.0	679.0	143.0	821.0	143.0	821.0	210.0	210.0	0.0	209.0	0.0	209.0	NaN	NaN	NaN	NaN	NaN	NaN	391.5	270.0	0.0	390.5	0.0	242.0	413.0	413.0	121.0	533.0	121.0	533.0	435.0	435.0	0.0	434.0	0.0	434.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4836008959602816E-4	8.251792311399168	0.2518796980756908	0.24061911701731792	0.2775613919942042	0.22993979291278746
876000	-8456.66061408004	-8657.090825897405	200.4302118173664	9.219121995381125E-4	0.0034353479799069616	10	0	2.725275869676202E-4	3.003539583905079E-4	618.0	352.5	87.0	704.0	0.0	704.0	121.0	121.0	701.0	821.0	701.0	821.0	NaN	NaN	NaN	NaN	NaN	NaN	143.0	143.0	463.0	605.0	463.0	605.0	NaN	NaN	NaN	NaN	NaN	NaN	276.0	267.0	258.0	533.0	516.0	533.0	435.0	435.0	0.0	434.0	0.0	434.0	411.0	411.0	0.0	410.0	0.0	410.0	NaN	NaN	NaN	NaN	NaN	NaN	87.0	87.0	174.0	260.0	174.0	260.0	348.0	348.0	0.0	347.0	0.0	347.0	NaN	NaN	NaN	NaN	NaN	NaN	4.585848829251674E-4	3.682322445433408	0.2518796980756908	0.24061911701731792	0.2775613919942042	0.22993979291278746
